รหัสจังหวัด,province_clean,เขต,หมายเลข_clean,party_name_clean,คะแนน,First_digit
96,นราธิวาส,2,47,ประชาไทย,136,1
96,นราธิวาส,2,48,ไทยสร้างไทย,68,6
96,นราธิวาส,2,49,ไทยก้าวใหม่,99,9
96,นราธิวาส,2,50,ประชาอาสาชาติ,6,6
96,นราธิวาส,2,51,พร้อม,37,3
96,นราธิวาส,2,52,เครือข่ายชาวนาแห่งประเทศไทย,21,2
96,นราธิวาส,2,53,ไทยภักดีธรรม,23,2
96,นราธิวาส,2,54,ความหวังใหม่,12,1
96,นราธิวาส,2,55,ไทยรวมไทย,14,1
96,นราธิวาส,2,56,เพื่อบ้านเมือง,46,4
96,นราธิวาส,2,57,พลังไทยรักชาติ,37,3
96,นราธิวาส,2,58,รักษ์ธรรม,N/A,
96,นราธิวาส,2,59,รวมพลัง,N/A,
96,นราธิวาส,2,60,สัมมาธิปไตย,N/A,
96,นราธิวาส,3,1,ไทยทรัพย์ทวี,2064,2
96,นราธิวาส,3,2,เพื่อชาติไทย,2982,2
96,นราธิวาส,3,3,ใหม่,621,6
96,นราธิวาส,3,4,มิติใหม่,590,5
96,นราธิวาส,3,5,รวมใจไทย,320,3
96,นราธิวาส,3,6,รวมไทยสร้างชาติ,392,3
96,นราธิวาส,3,7,พลวัต,244,2
96,นราธิวาส,3,8,ประชาธิปไตยใหม่,294,2
96,นราธิวาส,3,9,เพื่อไทย,913,9
96,นราธิวาส,3,10,ทางเลือกใหม่,174,1
96,นราธิวาส,3,11,เศรษฐกิจ,466,4
96,นราธิวาส,3,12,เสรีรวมไทย,96,9
96,นราธิวาส,3,13,รวมพลังประชาชน,610,6
96,นราธิวาส,3,14,ท้องที่ไทย,64,6
96,นราธิวาส,3,15,อนาคตไทย,58,5
96,นราธิวาส,3,16,พลังเพื่อไทย,59,5
96,นราธิวาส,3,17,ไทยชนะ,175,1
96,นราธิวาส,3,18,พลังสังคมใหม่,37,3
96,นราธิวาส,3,19,สังคมประชาธิปไตยไทย,24,2
96,นราธิวาส,3,20,ฟิวชัน,27,2
96,นราธิวาส,3,21,ไทยรวมพลัง,31,3
96,นราธิวาส,3,22,ก้าวอิสระ,108,1
96,นราธิวาส,3,23,ปวงชนไทย,176,1
96,นราธิวาส,3,24,วินัยไทย,433,4
96,นราธิวาส,3,25,เพื่อชีวิตใหม่,31,3
96,นราธิวาส,3,26,คลองไทย,112,1
96,นราธิวาส,3,27,ประชาธิปัตย์,4078,4
96,นราธิวาส,3,28,ไทยก้าวหน้า,61,6
96,นราธิวาส,3,29,ไทยภักดี,101,1
96,นราธิวาส,3,30,แรงงานสร้างชาติ,191,1
96,นราธิวาส,3,31,ประชากรไทย,244,2
96,นราธิวาส,3,32,ครูไทยเพื่อประชาชน,378,3
96,นราธิวาส,3,33,ประชาชาติ,22404,2
96,นราธิวาส,3,34,สร้างอนาคตไทย,217,2
96,นราธิวาส,3,35,รักชาติ,88,8
96,นราธิวาส,3,36,ไทยพร้อม,171,1
96,นราธิวาส,3,37,ภูมิใจไทย,4549,4
96,นราธิวาส,3,38,พลังธรรมใหม่,64,6
96,นราธิวาส,3,39,กรีน,43,4
96,นราธิวาส,3,40,ไทยธรรม,48,4
96,นราธิวาส,3,41,แผ่นดินธรรม,97,9
96,นราธิวาส,3,42,กล้าธรรม,13385,1
96,นราธิวาส,3,43,พลังประชารัฐ,485,4
96,นราธิวาส,3,44,โอกาสใหม่,153,1
96,นราธิวาส,3,45,เป็นธรรม,120,1
96,นราธิวาส,3,46,ประชาชน,18575,1
96,นราธิวาส,3,47,ประชาไทย,147,1
96,นราธิวาส,3,48,ไทยสร้างไทย,59,5
96,นราธิวาส,3,49,ไทยก้าวใหม่,91,9
96,นราธิวาส,3,50,ประชาอาสาชาติ,9,9
96,นราธิวาส,3,51,พร้อม,28,2
96,นราธิวาส,3,52,เครือข่ายชาวนาแห่งประเทศไทย,26,2
96,นราธิวาส,3,53,ไทยภักดีธรรม,24,2
96,นราธิวาส,3,54,ความหวังใหม่,22,2
96,นราธิวาส,3,55,ไทยรวมไทย,30,3
96,นราธิวาส,3,56,เพื่อบ้านเมือง,30,3
96,นราธิวาส,3,57,พลังไทยรักชาติ,45,4
96,นราธิวาส,3,58,รักษ์ธรรม,N/A,
96,นราธิวาส,3,59,รวมพลัง,N/A,
96,นราธิวาส,3,60,สัมมาธิปไตย,N/A,
96,นราธิวาส,4,1,ไทยทรัพย์ทวี,2030,2
96,นราธิวาส,4,2,เพื่อชาติไทย,952,9
96,นราธิวาส,4,3,ใหม่,639,6
96,นราธิวาส,4,4,มิติใหม่,805,8
96,นราธิวาส,4,5,รวมใจไทย,3142,3
96,นราธิวาส,4,6,รวมไทยสร้างชาติ,478,4
96,นราธิวาส,4,7,พลวัต,224,2
96,นราธิวาส,4,8,ประชาธิปไตยใหม่,496,4
96,นราธิวาส,4,9,เพื่อไทย,962,9
96,นราธิวาส,4,10,ทางเลือกใหม่,178,1
96,นราธิวาส,4,11,เศรษฐกิจ,552,5
96,นราธิวาส,4,12,เสรีรวมไทย,100,1
96,นราธิวาส,4,13,รวมพลังประชาชน,420,4
96,นราธิวาส,4,14,ท้องที่ไทย,144,1
96,นราธิวาส,4,15,อนาคตไทย,73,7
96,นราธิวาส,4,16,พลังเพื่อไทย,53,5
96,นราธิวาส,4,17,ไทยชนะ,175,1
96,นราธิวาส,4,18,พลังสังคมใหม่,29,2
96,นราธิวาส,4,19,สังคมประชาธิปไตยไทย,40,4
96,นราธิวาส,4,20,ฟิวชัน,30,3
96,นราธิวาส,4,21,ไทยรวมพลัง,27,2
96,นราธิวาส,4,22,ก้าวอิสระ,62,6
96,นราธิวาส,4,23,ปวงชนไทย,199,1
96,นราธิวาส,4,24,วินัยไทย,113,1
96,นราธิวาส,4,25,เพื่อชีวิตใหม่,62,6
96,นราธิวาส,4,26,คลองไทย,143,1
96,นราธิวาส,4,27,ประชาธิปัตย์,6487,6
96,นราธิวาส,4,28,ไทยก้าวหน้า,58,5
96,นราธิวาส,4,29,ไทยภักดี,164,1
96,นราธิวาส,4,30,แรงงานสร้างชาติ,268,2
96,นราธิวาส,4,31,ประชากรไทย,213,2
96,นราธิวาส,4,32,ครูไทยเพื่อประชาชน,297,2
96,นราธิวาส,4,33,ประชาชาติ,29583,2
96,นราธิวาส,4,34,สร้างอนาคตไทย,445,4
96,นราธิวาส,4,35,รักชาติ,245,2
96,นราธิวาส,4,36,ไทยพร้อม,187,1
96,นราธิวาส,4,37,ภูมิใจไทย,10824,1
96,นราธิวาส,4,38,พลังธรรมใหม่,94,9
96,นราธิวาส,4,39,กรีน,43,4
96,นราธิวาส,4,40,ไทยธรรม,27,2
96,นราธิวาส,4,41,แผ่นดินธรรม,33,3
96,นราธิวาส,4,42,กล้าธรรม,1687,1
96,นราธิวาส,4,43,พลังประชารัฐ,220,2
96,นราธิวาส,4,44,โอกาสใหม่,161,1
96,นราธิวาส,4,45,เป็นธรรม,119,1
96,นราธิวาส,4,46,ประชาชน,17263,1
96,นราธิวาส,4,47,ประชาไทย,189,1
96,นราธิวาส,4,48,ไทยสร้างไทย,50,5
96,นราธิวาส,4,49,ไทยก้าวใหม่,84,8
96,นราธิวาส,4,50,ประชาอาสาชาติ,14,1
96,นราธิวาส,4,51,พร้อม,23,2
96,นราธิวาส,4,52,เครือข่ายชาวนาแห่งประเทศไทย,16,1
96,นราธิวาส,4,53,ไทยภักดีธรรม,19,1
96,นราธิวาส,4,54,ความหวังใหม่,30,3
96,นราธิวาส,4,55,ไทยรวมไทย,31,3
96,นราธิวาส,4,56,เพื่อบ้านเมือง,88,8
96,นราธิวาส,4,57,พลังไทยรักชาติ,64,6
96,นราธิวาส,4,58,รักษ์ธรรม,N/A,
96,นราธิวาส,4,59,รวมพลัง,N/A,
96,นราธิวาส,4,60,สัมมาธิปไตย,N/A,
96,นราธิวาส,5,1,ไทยทรัพย์ทวี,2493,2
96,นราธิวาส,5,2,เพื่อชาติไทย,1172,1
96,นราธิวาส,5,3,ใหม่,641,6
96,นราธิวาส,5,4,มิติใหม่,876,8
96,นราธิวาส,5,5,รวมใจไทย,2849,2
96,นราธิวาส,5,6,รวมไทยสร้างชาติ,496,4
96,นราธิวาส,5,7,พลวัต,315,3
96,นราธิวาส,5,8,ประชาธิปไตยใหม่,470,4
96,นราธิวาส,5,9,เพื่อไทย,1138,1
96,นราธิวาส,5,10,ทางเลือกใหม่,218,2
96,นราธิวาส,5,11,เศรษฐกิจ,405,4
96,นราธิวาส,5,12,เสรีรวมไทย,92,9
96,นราธิวาส,5,13,รวมพลังประชาชน,610,6
96,นราธิวาส,5,14,ท้องที่ไทย,58,5
96,นราธิวาส,5,15,อนาคตไทย,72,7
96,นราธิวาส,5,16,พลังเพื่อไทย,84,8
96,นราธิวาส,5,17,ไทยชนะ,178,1
96,นราธิวาส,5,18,พลังสังคมใหม่,39,3
96,นราธิวาส,5,19,สังคมประชาธิปไตยไทย,36,3
96,นราธิวาส,5,20,ฟิวชัน,33,3
96,นราธิวาส,5,21,ไทยรวมพลัง,74,7
96,นราธิวาส,5,22,ก้าวอิสระ,78,7
96,นราธิวาส,5,23,ปวงชนไทย,286,2
96,นราธิวาส,5,24,วินัยไทย,290,2
96,นราธิวาส,5,25,เพื่อชีวิตใหม่,125,1
96,นราธิวาส,5,26,คลองไทย,178,1
96,นราธิวาส,5,27,ประชาธิปัตย์,6487,6
96,นราธิวาส,5,28,ไทยก้าวหน้า,98,9
96,นราธิวาส,5,29,ไทยภักดี,86,8
96,นราธิวาส,5,30,แรงงานสร้างชาติ,293,2
96,นราธิวาส,5,31,ประชากรไทย,238,2
96,นราธิวาส,5,32,ครูไทยเพื่อประชาชน,323,3
96,นราธิวาส,5,33,ประชาชาติ,34879,3
96,นราธิวาส,5,34,สร้างอนาคตไทย,291,2
96,นราธิวาส,5,35,รักชาติ,215,2
96,นราธิวาส,5,36,ไทยพร้อม,199,1
96,นราธิวาส,5,37,ภูมิใจไทย,6105,6
96,นราธิวาส,5,38,พลังธรรมใหม่,83,8
96,นราธิวาส,5,39,กรีน,56,5
96,นราธิวาส,5,40,ไทยธรรม,35,3
96,นราธิวาส,5,41,แผ่นดินธรรม,50,5
96,นราธิวาส,5,42,กล้าธรรม,2187,2
96,นราธิวาส,5,43,พลังประชารัฐ,259,2
96,นราธิวาส,5,44,โอกาสใหม่,127,1
96,นราธิวาส,5,45,เป็นธรรม,121,1
96,นราธิวาส,5,46,ประชาชน,20739,2
96,นราธิวาส,5,47,ประชาไทย,178,1
96,นราธิวาส,5,48,ไทยสร้างไทย,59,5
96,นราธิวาส,5,49,ไทยก้าวใหม่,103,1
96,นราธิวาส,5,50,ประชาอาสาชาติ,22,2
96,นราธิวาส,5,51,พร้อม,33,3
96,นราธิวาส,5,52,เครือข่ายชาวนาแห่งประเทศไทย,26,2
